id,quest_component_id,speech,npc_id,next_bubble,is_start,sound_id,npc_spawner_id,angle,chat_bubble_kind_id,facial,npc_group_id,camera_id,change_speaker_name
23386,19597,/사실 너무 낙심하지 말게. 누이안과 우리는 오랜 세월 떨어져 지냈어. 그들이 우리의 뜻을 단번에 알기란 어렵겠지.,3667,23043,t,,0,0,1,npc_sad,,,델토킨
23389,10893,"/대화 저는 이프나의 후예 임무를 위해 이곳에 왔습니다. 다후타 교단을 감시하기 위해서였죠. 그런데 그들을 뒤쫓다가...
",674,23390,t,,0,0,1,npc_question,,,위페르
23390,10893,/한숨 그만 기습을 받았어요. 나날이 힘이 빠지고 지치는데 별다르게 약이 듣지 않는군요. 아무래도 독에 당한 것 같습니다.,674,23391,f,,0,0,1,npc_sad,,,위페르
23391,10893,/사실 저를 기습한 자가 사용한 독이 당신이 찾는 것과 관련 있을지 모르죠. 제 치료를 돕는 @NPC_NAME(11573)|1이;가; 독에 대해 더 자세히 알고 있으니 도움을 줄 겁니다.,674,0,f,,0,0,1,npc_question,,,위페르
23392,10894,/허리안마 @PC_RACE(0)|1은;는; 전투나 전쟁이 아닌 데서 죽는 걸 불명예스럽게 여긴다죠? 하지만 어쩌겠어요. 그런 맹독에 당하고도 아직 살아있는 것만으로도 기적이에요. 누이안이면 벌써...,11573,23393,f,,0,0,1,npc_sad,,,니코
23393,10894,/사실 위페르를 그렇게 만든 독은 대체 어떤 건가요?,,0,f,,0,0,1,npc_question,,,
23394,19635,/외로움 위페르의 피에 있는 독은 매우 독특해요. 내가 가진 책과 장비로는 정확하게 알아낼 수 없어요. 그의 피를 가지고 여러 번 시도해서 이제야 순도 높은 독을 추출해냈어요.,11573,23395,t,,0,0,1,npc_question,,,니코
23395,19635,"/주기 그래서 모래 먼지 마을에 있는 |nn;@NPC_NAME(771)|r에게 보내어 물어보려던 참인데, 독의 성분이 궁금하시면 대신 전해주시겠어요?",11573,0,f,,0,0,1,,,,니코
23396,19637,"/받기 이게 @NPC_NAME(11573)|1이;가; 편지로 보냈던, /긍정 그 알 수 없다는 독이군요.",771,0,f,,0,0,1,npc_question,,,
23397,10929,/팔짱 @PC_RACE(0)들이란!,3668,0,f,,0,0,1,npc_question,,,시이나
23398,18378,/결론 |nn;@NPC_NAME(10762)|r라는 @PC_RACE(0)도 나타나서 나한테 독에 대해 물어보더니 위험한 모래톱으로 갔죠. 그는 뭔가 아는 것 같던데... 아직 그곳에 있을 거예요.,3668,0,f,,0,0,1,npc_angry,,,시이나
23400,17084,/변명 다후타는 원대륙 시절에 숭배되던 잊힌 신. 그 신도들이 모여서 무엇을 꾸미는 건지 불안하군요. 조심하세요.,10762,0,f,,0,0,1,npc_question,,,기네브
23401,17080,"/대화 그리고 당신이 @NPC_GROUP_NAME(393)|1을;를; 조사하러 간 사이 연락이 왔는데, @NPC_NAME(570)|1이;가; 실마리를 찾으면 로즈엔드 초소로 오라고 했습니다.",10762,0,f,,0,0,1,npc_question,,,기네브
23402,17082,/결론 @NPC_NAME(8104)|1을;를; 제압하고 자세한 걸 물어보려 했는데 쓰러트릴 수밖에 없었습니다. 그의 품에 있던 @ITEM_NAME(25005)|1을;를; 살펴봐 주시죠.,,23403,f,,0,0,1,npc_question,,,
23403,17082,/놀람 이 @ITEM_NAME(25005)의 내용은... @NPC_GROUP_NAME(393)|1이;가; @NPC_NAME(569)|1을;를; 노리고 있군!,570,0,f,,0,0,1,npc_question,,,델토킨
23404,17077,/주기 하얀 숲 수호자의 야영지에 있는 |nn;@NPC_NAME(10556)|r에게 지령서를 보여주면서 설명하면 @NPC_NAME(3818)|1을;를; 만나게 해줄 걸세.,570,0,f,,0,0,1,npc_question,,,델토킨
23405,10928,/대화 아직 |nn;@DOODAD_NAME(2991)|r|1이;가; 남아있을 거예요. /주기 가서 이 |nn;탐지기|r를 써봐요.,771,0,f,,0,0,1,npc_question,,,
23406,19649,"/대화 론반 성이나 초승달 왕좌와 별개로 우리의 신뢰는 새로 쌓아야 합니다. 그런데 지금, 당신의 동료들이 오히려 문제를 만드는 것 같군요.",10556,23407,t,,0,0,1,npc_question,,,엘렉트라
23407,19649,/변명 무슨 뜻입니까? ...벨리온 의원을 말씀하십니까?,,23408,f,,0,0,1,npc_question,,,
23408,19649,/사실 @NPC_NAME(3818)... 그리고 그가 끌고 온 군대를 말하는 거예요. 몹시 흥분해 있더군요.,10556,23409,f,,0,0,1,npc_question,,,
23409,19649,/말 당신이 가서 설득해주겠어요? 지금쯤 자이라의 진지에 있을 거예요. 아마 그곳의 |nn;@NPC_NAME(8118)|r|1이;가; 그들이 더는 못 들어가게 협상하고 있을 거예요.,10556,0,f,,0,0,1,npc_question,,,엘렉트라
23410,19651,/안돼 @NPC_NAME(3818)? 고집불통이더군요. 피투성이 군대가 저승의 문으로 몰려와서 다들 긴장한 이때를 뭐? 복수의 기회라고 하다니! ,8118,23411,t,,0,0,1,npc_angry,,,나베르
23411,19651,/말다툼 우리 말은 제대로 듣지도 않고 갔습니다. 저승의 문을 열고 영웅 아란제브의 복수를 하겠다더군요. 피투성이 군대가 얼마나 위험한지 몰라서 하는 말입니다. 무모해요!,8118,0,f,,0,0,1,npc_sad,,,나베르
23412,20375,...죽은 건가?,,0,t,,0,0,2,npc_question,,,
23413,19293,"|nb;1단계: 씨앗 구매|r
공용 농장 내부나 마을에 있는 씨앗 상인에게서 @ITEM_NAME(15659)|1을;를; 구매해야 합니다.",,23414,f,,0,0,3,,,,
23414,19293,"|nb;2단계: 씨앗 심기|r
가방(단축키 I)을 열어 구입한 씨앗을 우클릭하고 씨앗을 심을 위치를 정해 좌클릭합니다.
바닥에 붉은 원이 그려진다면 심을 수 없는 곳이니 위치를 조정해 보십시오.",,23415,f,,0,0,3,,,,
23415,19293,"|nb;3단계: 키우기|r
씨앗을 심은 후 @ITEM_NAME(15694)|1을;를; 주면 작물이 조금 더 빠르게 자랍니다.
심은 작물 가까이 가면 생기는 물방울 모양 아이콘을 클릭하거나 F키를 누르면 물을 줄 수 있습니다.",,23416,f,,0,0,3,,,,
23416,19293,"|nb;4단계: 성장 확인하기|r
작물의 성장 과정을 보려면 심은 작물에 마우스를 올려 보십시오.
작물명, 소유주, 성장까지 남은 시간 등을 확인할 수 있습니다.",,23417,f,,0,0,3,,,,
23417,19293,"|nb;5단계: 수확하기|r
작물이 다 자라면 가까이 다가가 수확 아이콘을 클릭하거나 F키를 누르면 수확할 수 있습니다.
수확물의 수는 때때로 다르며 간혹 귀한 수확물이나 씨앗을 얻을 수도 있습니다.",,0,f,,0,0,3,,,,
23418,19314,/사실 신기루 섬 경매인은 주거 지역에 가면 만날 수 있을 걸세.,9789,0,f,,0,0,1,npc_question,,,
23419,20505,/주장 수호자의 부락에 있는 @NPC_NAME(8120)께서도 크게 분노하셔서 하얀 숲의 수호자들에게 벨리온과 군대를 막으라고 명령하셨습니다.,8118,23420,t,,0,0,1,npc_sad,,,나베르
23420,20505,/사실 제가 동족들에게 다후타 교단이 갖고 있던 @ITEM_NAME(25023)|1을;를; 전하면서 설명해보겠습니다.,,23421,f,,0,0,1,npc_question,,,
23421,20505,/변명 그러시겠습니까? @NPC_NAME(3818)|1과;와; 같이 온 |nn;@NPC_NAME(11957)|r|1은;는; 아직 이 근처에 가까이 있는 것 같습니다. 설득해주세요.,8118,23434,f,,0,0,1,npc_question,,,나베르
23422,20506,/아니 다후타 교단의 @ITEM_NAME(25023)? 누이안 기사 사건이라면 이미 끝난 것이 아닌가. 더 들을 필요 없다.,11957,23423,t,,0,0,1,npc_angry,,,말라다스
23423,20506,"/변명 젊은 엘프여, 그보다 전쟁을 위해 그대의 손을 빌려다오. /거만 드디어 2천 년 전 원대륙에서의 원수를 갚을 시간이 되었다!",11957,0,f,,0,0,1,npc_smile,,,말라다스
23424,20198,/변명 좋은 농사꾼이란 게 별 거 있나요? 계절에 따라 해야 할 일을 정확히 하는 것이 비결입니다.,11073,23425,t,,0,0,1,npc_smile,,,
23425,20198,/명령 당신도 좋은 농사꾼이 되고 싶다면 제 말대로 해보세요. 지금은 바로 @ITEM_NAME(15652)|1을;를; 뿌리고 @ITEM_NAME(15665)|1을;를; 심을 때입니다.,11073,23426,f,,0,0,1,npc_question,,,
23426,20198,/결론 씨를 뿌리는 것만큼 중요한 것은 제때에 잘 수확하는 것입니다. 작물은 늘 기다려주지 않죠. /주저 잠시 게으름을 부리는 사이 시들어버리고 마니까요. ,11073,23427,f,,0,0,1,npc_question,,,
23427,20198,/사실 잘 심고 잘 가꿔서 |nn;@ITEM_NAME(8005)|r|1과;와; |nn;@ITEM_NAME(8016)|r|1을;를; 수확해 가져오십시오. ,11073,0,f,,0,0,1,npc_question,,,
23428,20200,/박수 모두 잘 키우셨군요. 출발이 좋습니다.,11073,0,t,,0,0,1,npc_smile,,,
23429,18542,/반대 @NPC_NAME(569)|1이;가; 휘파람 부는 자가 되더니 /저리가  젊은 엘프들은 너무 나태해졌어. 원로원이 직접 양성한 @NPC_NAME(11958)밖에 믿을 게 없군. 돕지 않겠다면 비켜라!,11957,23435,f,,0,0,1,npc_angry,,,말라다스
23430,20201,/변명 좋은 농사꾼이란 게 별 거 있나요? 계절에 따라 해야 할 일을 정확히 하는 것이 비결입니다.,11082,23431,t,,0,0,1,npc_smile,,,
23431,20201,/명령 당신도 좋은 농사꾼이 되고 싶다면 제 말대로 해보세요. 지금은 바로 @ITEM_NAME(15652)|1을;를; 뿌리고 @ITEM_NAME(15665)|1을;를; 심을 때입니다.,11082,23432,f,,0,0,1,npc_question,,,
23432,20201,/결론 씨를 뿌리는 것만큼 중요한 것은 제때에 잘 수확하는 것입니다. 작물은 늘 기다려주지 않죠. /주저 잠시 게으름을 부리는 사이 시들어버리고 마니까요.,11082,23433,f,,0,0,1,npc_question,,,
23433,20201,/사실 잘 심고 잘 가꿔서 |nn;@ITEM_NAME(8005)|r|1과;와; |nn;@ITEM_NAME(8016)|r|1을;를; 수확해 가져오십시오.,11082,0,f,,0,0,1,npc_question,,,
23434,20505,"/한숨 적은 저 너머에 있는데, 누이안과 엘프가 서로 피 흘리지 않았으면 좋겠습니다.",8118,0,f,,0,0,1,npc_question,,,나베르
23435,18542,@NPC_NAME(8120)|1을;를; 만나는 게 낫겠어. 수호자의 부락에 있다고 했지...,,0,f,,0,0,2,,,,
23436,10330,열었던 흔적이 있는 버려진 상자가 있다.,,0,t,,0,0,3,,,,
23437,7061,NPC에게 다가가 대화하기(F)를 누르거나 마우스 우클릭을 해서 퀘스트를 수락하거나 완료할 수 있습니다.,,0,f,,0,0,3,,,17,
23439,20204,/결론 북서풍이 불기 시작하니 이제는 |nn;@ITEM_NAME(8001)|r|1과;와; |nn;@ITEM_NAME(3546)|r|1을;를; 심기 시작해야 할 때로군요.,11073,23440,t,,0,0,1,npc_question,,,
23440,20204,/사실 이번에도 정성스럽게 가꾸어서 수확해 오십시오.,11073,0,f,,0,0,1,npc_question,,,
23441,20206,/받기 알이 굵고 잘 익었군요. 솜씨가 좋으시네요.,11073,0,t,,0,0,1,npc_smile,,,
23442,20207,/결론 북서풍이 불기 시작하니 이제는 |nn;@ITEM_NAME(8001)|r|1과;와; |nn;@ITEM_NAME(3546)|r|1을;를; 심기 시작해야 할 때로군요.,11082,23443,t,,0,0,1,npc_question,,,
23443,20207,/사실 이번에도 정성스럽게 가꾸어서 수확해 오십시오.,11082,0,f,,0,0,1,npc_question,,,
23444,20209,/받기 알이 굵고 잘 익었군요. 솜씨가 좋으시네요.,11082,0,t,,0,0,1,npc_smile,,,
23445,20210,"/주저 농부는 계절에 맞는 일을 하는 것이 진리라고 말씀드렸지만, 때론 계절을 역이용할 필요도 있습니다.",11073,23447,t,,0,0,1,npc_question,,,
23446,16252,"/주장 어디 보자... @PC_NAME(0), 누이안 기사와 결투!",7816,21053,t,,0,0,1,npc_smile,,,브레켄
23447,20210,/명령 요즘 같은 날씨에 |nn;@ITEM_NAME(8006)|r|1과;와; |nn;@ITEM_NAME(8013)|r|1을;를; 재배한다면 모두 비웃겠지요. 하지만 성공한다면 큰돈을 벌 수도 있습니다.,11073,23448,f,,0,0,1,npc_smile,,,
23448,20210,/결론 분명 모험할 가치가 있습니다. 도전해보는 건 어떻습니까?,11073,0,f,,0,0,1,npc_question,,,
23449,20212,"/호호 오, 성공하셨군요. 대단합니다.",11073,23450,t,,0,0,1,npc_smile,,,
23450,20212,/변명 지역별 물가를 유심히 살피세요. 그러면 무엇을 재배하고 무엇을 만들지 답을 줄 것입니다.,11073,0,f,,0,0,1,npc_smile,,,
23451,20213,"/주저 농부는 계절에 맞는 일을 하는 것이 진리라고 말씀드렸지만, 때론 계절을 역이용할 필요도 있습니다.",11082,23452,t,,0,0,1,npc_question,,,
23452,20213,/명령 요즘 같은 날씨에 |nn;@ITEM_NAME(8006)|r|1과;와; |nn;@ITEM_NAME(8013)|r|1을;를; 재배한다면 모두 비웃겠지요. 하지만 성공한다면 큰돈을 벌 수도 있습니다.,11082,23454,f,,0,0,1,npc_smile,,,
23453,19545,/사실 언제나 그렇듯이 성인식은 우리 부락의 가장 큰 축제지. 특히 부락민이 아닌데도 특별히 참가하게 된 자네에 대해 모두 큰 관심을 두고 있어.,4272,23569,t,,0,0,1,,,,
23454,20213,/결론 분명 모험할 가치가 있습니다. 도전해보는 건 어떻습니까?,11082,0,f,,0,0,1,npc_question,,,
23455,20215,"/호호 오, 성공하셨군요. 대단합니다.",11082,23456,t,,0,0,1,npc_smile,,,
23456,20215,/변명 지역별 물가를 유심히 살피세요. 그러면 무엇을 재배하고 무엇을 만들지 답을 줄 것입니다.,11082,0,f,,0,0,1,npc_smile,,,
23457,18550,/환호 벨리온 의원님! @DOODAD_NAME(4614)|1이;가; 반응합니다!,7594,0,t,,0,0,1,npc_question,,,
23458,14906,/사실 들리는 이야기론 애인이 없는 여자가 야자나무 아래를 걸어가면 @NPC_NAME(9406)과 @NPC_NAME(9407)들이 열매를 던진대요.,9047,19949,t,,0,0,1,,,,
23459,18297,온통 피투성이인 바닥 위에 반짝이는 두개골이 놓여있다.,,0,t,,0,0,3,,,,
23460,18563,/사죄 하얀 숲의 수호자들이여. 우리가 끼친 피해에 대해서는 진심으로 사죄드리오. 조금이라도 이 빚을 갚도록 모든 노력을 다하겠소.,3818,0,f,,0,0,1,npc_sad,,,벨리온
23461,18575,"/대화 @PC_NAME(0), 당신이 돕는 @NPC_NAME(569)|1이;가; 누이안 세력과 협약 맺기를 원한다고요? 저승의 틈을 막은 활약에 사례하는 의미로, 도와드리고 싶군요.",9849,22256,t,,0,0,1,npc_question,,,애나 위어드윈드
23462,18575,/사실 그리고 론반 공작에게 따로 사람을 보내겠어요. 기사가 죽은 사건의 범인이 다후타 교단의 짓이었다고. 이 정도면 사례가 될까요? /묵념 마리아노플까지 편안한 여행이 되길.,9849,0,f,,0,0,1,npc_smile,,,애나 위어드윈드
23464,18582,"/사실 애나 아가씨의 서신보다 엘프 사절들이 일찍 도착했습니다. 이렌 마님은 약간 놀라셨지만, 회담에 응하셨습니다.",470,22266,t,,0,0,1,npc_question,,,
23466,18689,/고민 에노이르가 준 이 암호는... 모든 에오카드에 대한 비상 집결 명령이다.,3674,0,f,,0,0,1,npc_question,,,페오스
23467,18586,/힘내 혹시 다후타 신도를 마주치면 망설이지 말고 싸우게. 에오카드의 일원처럼.,3674,0,f,,0,0,1,,,,페오스
23470,18592,"/분노 @NPC_NAME(9855), 왜 이런 짓을 했습니까? 당신은 누구죠?",,23471,f,,0,0,1,npc_angry,,17,
23471,18592,/변명 소개하지. 다후타 교단의 대신관 델토킨. 다후타 여신의 총애를 받는 몸이다.,9855,0,f,,0,0,1,npc_smile,,,
23472,18598,"/변명 @NPC_NAME(569), 그리고 지금까지 내가 @NPC_NAME(569)|1을;를; 위해 만든 계획을 번번이 수포로 돌아가게 한 애송이. 오늘 둘 다 제물이 된다. 다른 손님이 오기 전에 끝내야겠어.",9855,22343,t,,0,0,1,npc_smile,,,
23473,18667,"/대화 괜찮다. 나보다 오히려 에오카드들이 걱정이야. 모이는 속도를 보니 훈련을 게을리 한 것 같아서, 전처럼 집결 훈련을 직접 지휘할까...",11965,23475,f,,0,0,1,npc_smile,,,
23475,18667,"/제발 휘, 휘파람 부는 자여. 그것만은 제발...",11966,23476,f,,0,0,1,npc_sad,,,페오스
23476,18667,"/고민 @NPC_NAME(9855)|1은;는; 이제 여기 없군. 나와 어린 시절부터 함께 했는데, 그는 대체 누구였을까. 다후타 여신은 무엇을 바라는 걸까...",11965,0,f,,0,0,1,npc_sad,,,
23479,20524,"/결론 내가 걱정했던 내부의 문제도 끝났으니, 이제 두 왕관으로 가겠다. 이즈나 왕가의 @NPC_NAME(585)|1과;와; 회담이 약속되었으니.",11965,23480,t,,0,0,1,npc_smile,,,
23480,20524,/변명 그 자리에 그대도 함께 있었으면 한다. 이즈나의 왕성으로 찾아오거라.,11965,23503,f,,0,0,1,,,,
23481,20525,/대화 엘프들이 곧 이즈나 왕성으로 올 거라는 말을 듣고 혹시나 싶어서 기다리고 있었어요. 바람그늘 마을에서 봤을 때보다 멋있어지셨군요.,11574,23482,t,,0,0,1,npc_sad,,,
23482,20525,/사실 제 남편을 죽인 자가 누구인지 들었습니다. 그라일렌트 경이 보낸 사람이 처음에는 당신이라더군요. 그런데 얼마 전에는 또 사람을 보내서 다후타 교단이 죽였다더군요.,11574,23500,f,,0,0,1,npc_sad,,,
23485,19687,"/사실 아, 그대가 누이안 기사 독살 사건을 밝혀냈다는 그 @PC_RACE(0)군요. 만나서 반갑소.",585,23486,t,,0,0,1,npc_smile,,,
23486,19687,/결론 @PC_RACE(0) 사절은 모두 도착한 게요? 회담을 매듭지을 때가 된 것 같소만.,585,23487,f,,0,0,1,npc_question,,,
23487,19687,"/대화 전하, 확실히 해두고 싶은 게 있습니다. 왕은 다른 왕국의 수장하고만 협정을 맺어야 합니다. 그런데 엘프는 왕이 없는 것으로 보입니다.",11968,23489,f,,0,0,1,npc_question,,,
23488,16145,성장의 열매 키우기 1단계: @ITEM_NAME(23635)|1을;를; 탈것 축사에 심습니다.,,23491,f,,0,0,3,,,17,
23489,19687,/사실 휘파람 부는 자 @NPC_NAME(569)|1은;는; 에오카드의 지휘자이자 원로원이 인정한 최고 제사장입니다. 그를 우리 @PC_RACE(0)의 왕으로 대우해주셨으면 합니다.,9919,0,f,,0,0,1,npc_question,,,
23491,16145,성장의 열매 키우기 2단계: @ITEM_NAME(23635)이 다 자라 @ITEM_NAME(21850)가 되면 @ITEM_NAME(21850)|1을;를; 수확합니다.,,0,f,,0,0,3,,,17,
23492,19682,/변명 내가 가장 믿는 오른팔이자 종족의 화해를 이룬 자여!  내가 그대에게 새로운 부탁을 해도 되겠나?,9921,23493,f,,0,0,1,npc_smile,,,
23493,19682,"/주저 @PC_NAME(0), 내가 휘파람 부는 자를 대신하여 한 가지 요청하네. 우리의 새로운 왕에게 |nn;무릎을 꿇어 예를 갖춰주게.|r",9919,23494,f,,0,0,1,npc_smile,,,벨리온
23494,19682,"/무릎 우리의 왕이여, 첫 명을 내리시지요.",9919,0,f,,0,0,1,npc_question,,,벨리온
23495,19683,"/대화 우리 중 가장 순수하게 해답을 찾아 달려가는 친구여, 파괴신 키리오스의 세력을 분쇄하고 /돌격 그의 수하 안탈론이 드리우는 어둠을 마지막 자취까지 없앨 때까지 여정을 멈추지 말게!",9921,23497,t,,0,0,1,npc_smile,,,
23497,19683,/경례 @PC_NAME(0)에게 검과 마법의 축복을!,9919,0,f,,0,0,1,,,,벨리온
23500,20525,/변명 그걸 당신이 직접 밝혀냈다고 들었어요. 그래서 만나고 싶었습니다.,11574,0,f,,0,0,1,npc_sad,,,
23501,19685,/묵념 제 남편의 죽음에 대해서는 죄책감을 갖지 않으셨으면 합니다. 결투를 통한 죽음이니 그이도 이해하겠죠. 대신...,11574,23502,t,,0,0,1,npc_sad,,,
23502,19685,"/대화 앞으로 다후타 교단을 마주쳤을 때, 물러서지 말고 싸워주기를 부탁합니다. 제 남편의 몫까지이요. 이 말이 전하고 싶었습니다.",11574,23504,f,,0,0,1,npc_sad,,,
23503,20524,"/대화 마리아노플에서 들은 이야기인데, 어떤 누이안이 |nn;이즈나 왕성|r 앞에서 자네를 기다린다더군. 도착하면 확인해보게. ",11966,0,f,,0,0,1,npc_question,,,페오스
23504,19685,/사실 아까 왕성으로 다른 엘프들이 향하더군요. 일행이신 것 같으니 어서 가보세요. 그럼 저는 이만.,11574,0,f,,0,0,1,npc_sad,,,
23507,9939,오늘은 그럼 맛있는 걸 먹겠군. 힘내서 일 끝내 놓을게!,3580,0,f,,0,0,1,,,,
23508,5307,/한숨 그런데 아이들은 왜 안 돌아오는 건지. 걱정하는 애미 생각도 좀 해주지 원.,6023,0,f,,0,0,1,,,,
23509,9317,/애원 |nn;@NPC_NAME(9006)|r는 /사실 명품이라면 사족을 못 쓰죠. 모양이 독특해서 크루거의 근처에서 연주하면 분명 알아보고 친한척하려 들 겁니다. 부디 저 대신 그에게 접근해 주세요!,9004,0,f,,0,0,1,,,,
23510,242,마을 중앙에 위험한 모래톱의 @NPC_NAME(790)을 찾아 처치하고 @ITEM_NAME(2724)을 가져오는 사람에게 상금을 제공한다는 내용의 수배 전단이 붙어있다.,,0,t,,0,0,3,,,,
23511,20626,/주저 이보게. @PC_NAME(0). 드디어 때가 되었네. 날 위해서 저기 보이는 |nn;@DOODAD_NAME(5305)|r|1을;를; 당겨주지 않겠나?,11994,24153,t,,0,0,1,npc_sad,,,
23512,20626,"/팔짱 어휴, @NPC_NAME(11994) 씨. 장사하는 입장에서 이런 말은 좀 그렇지만 확률이 높은 곳에 거시는 게 어때요? ",11993,23513,f,,0,0,1,npc_angry,,,
23513,20626,/말다툼 석상들이 전부 움직이는 경우는 매우 드물답니다. 물론 모든 석상이 움직인다면... /사실 건 돈의 200배로 드리긴 합니다만. 장치를 작동해도 한 개도 움직이지 않을 수 있다는 걸 잊지 마세요.,11993,0,f,,0,0,1,npc_question,,,
23514,20628,/괴로움 이럴 수가! 이번에도 내 전 재산이 날아가 버렸어!,11994,24055,t,,0,0,1,npc_sad,,,
23515,19299,"|nb;1단계: 요리 재료 확인|r
@DOODAD_NAME(525) 앞에서 F키를 누르면 조리할 수 있는 요리 목록이 나옵니다. 원하는 요리를 선택하면 우측창에서 재료를 확인할 수 있습니다.",,23516,f,,0,0,3,,,,
23516,19299,제작법 사전(단축키 O)을 열고 요리 분류로 들어가 검색창에 요리명을 입력해 찾거나 세부 분류를 열어 찾을 수 있습니다.,,23517,f,,0,0,3,,,,
23517,19299,"제작대에서는 해당 제작대에서 만들 수 있는 물품만, 제작법 사전(단축키 O)에서는 모든 종류의 제작품에 대한 정보를 얻을 수 있습니다.",,23518,f,,0,0,3,,,,
23518,19299,"|nb;2단계: 재료 구하기|r
대부분의 요리 재료는 재배를 통해 얻을 수 있습니다. 다만, 특별한 향신료인 @ITEM_NAME(7765)|1은;는; 마을에서 만날 수 있는 음식 상인이나 잡화 상인이 판매합니다.",,23519,f,,0,0,3,,,,
23519,19299,"|nb;3단계: 요리하기|r
요리를 하기 위해서는 반드시 @DOODAD_NAME(525)|1을;를; 이용해야 합니다. @DOODAD_NAME(525)|1은;는; 마을에서 찾을 수 있습니다.  ",,23521,f,,0,0,3,,,,
23520,20631,굽은 등 상단원은 보시오! 상단 습격단보다 @NPC_NAME(2231)|1을;를; 더 조심하시오! 상단 습격단은 짐을 빼앗지만 @NPC_NAME(2231)|1은;는; 당신의 목숨을 빼앗을 것이오. - 라드 -,,0,t,,0,0,3,,,,
23521,19299,요리를 하려면 일정량의 노동력도 필요합니다. 요리하면 할수록 요리 숙련도가 오릅니다.,,0,f,,0,0,3,,,,
23522,19305,"|nb;1단계: 동물 새끼 구입|r
가축 상인에게서 동물의 새끼를 구입할 수 있습니다.",,23523,f,,0,0,3,,,,
23523,19305,"|nb;2단계: 내려놓기|r
구입한 동물을 키우기 위해서는 바닥에 내려놓아야 합니다. @ITEM_NAME(16230)|1은;는; 공용 농장에 내려놓으면 하루 동안 보호받을 수 있습니다. 내려놓는 방법은 씨앗 심기와 동일합니다.",,23524,f,,0,0,3,,,,
23524,19305,"|nb;3단계: 키우기|r
@ITEM_NAME(16230)|1은;는; @ITEM_NAME(8005)|1을;를; 먹이면 성장에 도움이 되지만, 먹이지 않아도 잘 자랍니다.",,23525,f,,0,0,3,,,,
23525,19305,"|nb;4단계: 도축하기|r
@ITEM_NAME(16230)|1이;가; 암탉으로 성장하면 도축합니다. 완전히 성장하지 않은 상태에서 도축하면 1개의 @ITEM_NAME(3507)밖에 얻지 못합니다.",,23526,f,,0,0,3,,,,
23526,19305,"암탉에게 다시 @ITEM_NAME(8005)|1을;를; 먹이면 행복한 암탉이 되어 @ITEM_NAME(3603)|1을;를; 얻을 수 있지만, 회복 시간이 필요하므로 바로 도축할 수 없습니다.",,0,f,,0,0,3,,,,
23527,20634,/대화 염치없지만 하나만 더 도와줘. |nn;범죄 흔적 감지 가루|r|1을;를; 줄 테니 |nn;@DOODAD_NAME(5536)|r 주변에 좀 뿌려봐. 습격한 범인의 증거가 있다면 이 가루를 통해 찾아낼 수 있을지도 몰라.,5669,24151,t,,0,0,1,,,,
23529,19374,"|nb;신기루 섬 들어가기|r
신기루 섬은 @NPC_NAME(10857) 근처 @DOODAD_NAME(4894)|1을;를; 통해 들어갈 수 있습니다. 가까이 다가가 F키를 누르면 공간 이동됩니다.",,23530,f,,0,0,3,,,,
23530,19374,"|nb;신기루 섬 나오기|r
신기루 섬 양쪽 끝에는 신기루 섬을 빠져나오는 문이 있습니다. 이것을 이용하면 처음 들어갔던 위치로 공간 이동됩니다.",,0,f,,0,0,3,,,,
23531,19341,"|nb;1단계: 재료 확인|r
제작법 사전(단축키 O)을 열어 재봉 분류로 들어가 확인할 수 있습니다. @DOODAD_NAME(561)에 가까이 가서 F키를 눌러 확인할 수도 있습니다.",,23532,f,,0,0,3,,,,
23532,19341,"|nb;2단계: 재료 구하기|r
@ITEM_NAME(16343)|1은;는; 피 묻은 손, 다후타 교단, 수상한 상단원, 시치미 약탈단 등 인간 유형의 적을 처치하고 얻을 수 있습니다. ",,23533,f,,0,0,3,,,,
23533,19341,@ITEM_NAME(8256) 1개를 만들기 위해서는 @ITEM_NAME(16343) 3개가 필요합니다.,,23534,f,,0,0,3,,,,
23534,19341,"|nb;3단계: 만들기|r
재료를 모두 구했다면 @DOODAD_NAME(561)|1을;를; 이용해 만들 수 있습니다. 노동력이 필요하며, 재봉 숙련도가 오릅니다.",,0,f,,0,0,3,,,,
23535,19344,"|nb;1단계: 재료 확인|r
제작법 사전(단축키 O)을 열어 가죽 분류로 들어가 확인할 수 있습니다. @DOODAD_NAME(560)에 가까이 가서 F키를 눌러 확인할 수도 있습니다.",,23536,f,,0,0,3,,,,
23536,19344,"|nb;2단계: 재료 구하기|r
@ITEM_NAME(8007)|1은;는; 들소, 여우, 타조, 사슴 등을 처치하고 얻을 수 있습니다. @ITEM_NAME(16327) 1개당 @ITEM_NAME(8007) 3개가 필요합니다.",,23537,f,,0,0,3,,,,
23537,19344,"|nb;3단계: 만들기|r
재료를 모두 구했다면 @DOODAD_NAME(560)|1을;를; 이용해 만들 수 있습니다. 노동력이 필요하며, 가죽 숙련도가 오릅니다.",,0,f,,0,0,3,,,,
23538,20241,/고민 제작을 하려면 오직 해당 지역의 주거 지역에 있는 |nb;특산품 제작대|r에서만 가능합니다. 다른 곳에서는 만들 수 없어요.,11070,23539,f,,0,0,1,npc_question,,,
23539,20241,/명령 그래서 멀리 가져가 팔면 큰돈이 되지요. 멀면 멀수록 더욱 비싸진답니다. 특산품 등짐을 메고 먼 길을 간다는 것이 쉬운 일은 아니니까요.,11070,23540,f,,0,0,1,npc_question,,,
